station 311690,,,,,,
Start Date/Time,Year,Month,Day,Hour,6-hr Precip (in),Rank
1955-08-15T00,1955,08,15,00,0.71,393
1969-07-24T19,1969,07,24,19,0.71,394
1976-05-07T07,1976,05,07,07,0.71,395
1953-07-07T20,1953,07,07,20,0.70,396
1955-05-14T17,1955,05,14,17,0.70,397
1968-08-05T00,1968,08,05,00,0.70,398
1981-08-02T14,1981,08,02,14,0.70,399
1962-09-26T18,1962,09,26,18,0.69,400
1976-06-10T16,1976,06,10,16,0.69,401
1980-06-16T22,1980,06,16,22,0.69,402
1994-06-29T01,1994,06,29,01,0.69,403
2000-09-03T18,2000,09,03,18,0.69,404
1948-09-07T03,1948,09,07,03,0.68,405
1954-07-22T22,1954,07,22,22,0.68,406
1956-07-09T05,1956,07,09,05,0.68,407
1961-08-25T20,1961,08,25,20,0.68,408
1963-08-22T20,1963,08,22,20,0.68,409
1980-05-24T01,1980,05,24,01,0.68,410
1982-07-12T23,1982,07,12,23,0.68,411
1987-09-05T06,1987,09,05,06,0.68,412
1956-05-23T22,1956,05,23,22,0.67,413
1961-05-11T00,1961,05,11,00,0.67,414
1964-08-30T12,1964,08,30,12,0.67,415
2001-09-04T08,2001,09,04,08,0.67,416
2008-06-23T01,2008,06,23,01,0.67,417
2009-06-16T23,2009,06,16,23,0.67,418
2011-05-11T04,2011,05,11,04,0.67,419
1949-07-10T20,1949,07,10,20,0.66,420
1966-09-14T02,1966,09,14,02,0.66,421
1968-07-05T14,1968,07,05,14,0.66,422
1987-09-30T03,1987,09,30,03,0.66,423
1978-07-14T22,1978,07,14,22,0.65,424
1987-09-11T00,1987,09,11,00,0.65,425
1990-05-27T22,1990,05,27,22,0.65,426
1962-09-04T23,1962,09,04,23,0.64,427
1971-08-17T19,1971,08,17,19,0.64,428
1980-05-18T02,1980,05,18,02,0.64,429
1994-07-19T20,1994,07,19,20,0.64,430
1994-08-27T19,1994,08,27,19,0.64,431
1997-05-03T10,1997,05,03,10,0.64,432
1997-09-28T17,1997,09,28,17,0.64,433
1999-09-05T14,1999,09,05,14,0.64,434
1994-06-27T07,1994,06,27,07,0.63,435
2010-05-31T14,2010,05,31,14,0.63,436
1951-06-29T21,1951,06,29,21,0.62,437
1953-08-19T15,1953,08,19,15,0.62,438
1963-08-19T18,1963,08,19,18,0.62,439
1964-07-19T06,1964,07,19,06,0.62,440
1973-05-26T20,1973,05,26,20,0.62,441
1996-09-30T23,1996,09,30,23,0.62,442
1999-06-25T09,1999,06,25,09,0.62,443
1954-08-28T00,1954,08,28,00,0.60,444
1956-05-07T16,1956,05,07,16,0.60,445
1966-06-29T19,1966,06,29,19,0.60,446
1972-09-27T18,1972,09,27,18,0.60,447
1973-06-17T20,1973,06,17,20,0.60,448
1973-07-15T02,1973,07,15,02,0.60,449
1988-09-17T15,1988,09,17,15,0.60,450
1990-08-06T17,1990,08,06,17,0.60,451
2000-06-15T21,2000,06,15,21,0.60,452
1969-09-20T07,1969,09,20,07,0.59,453
1999-05-18T23,1999,05,18,23,0.59,454
1961-08-20T12,1961,08,20,12,0.58,455
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
