station 401656,,,,,,
Start Date/Time,Year,Month,Day,Hour,6-hr Precip (in),Rank
2004-09-07T10,2004,09,07,10,0.83,351
2007-06-25T22,2007,06,25,22,0.83,352
1949-06-18T16,1949,06,18,16,0.82,353
1953-08-16T19,1953,08,16,19,0.82,354
1955-05-21T01,1955,05,21,01,0.82,355
1961-05-22T18,1961,05,22,18,0.82,356
1971-07-27T01,1971,07,27,01,0.82,357
1995-08-06T04,1995,08,06,04,0.82,358
2005-07-03T09,2005,07,03,09,0.82,359
2009-05-15T23,2009,05,15,23,0.82,360
1957-08-14T17,1957,08,14,17,0.81,361
1978-08-12T20,1978,08,12,20,0.81,362
2007-09-14T03,2007,09,14,03,0.81,363
1955-07-24T11,1955,07,24,11,0.80,364
1956-08-19T22,1956,08,19,22,0.80,365
1964-07-12T09,1964,07,12,09,0.80,366
1969-09-22T13,1969,09,22,13,0.80,367
1977-09-19T13,1977,09,19,13,0.80,368
1980-09-04T22,1980,09,04,22,0.80,369
1986-09-12T03,1986,09,12,03,0.80,370
1992-09-22T15,1992,09,22,15,0.80,371
1996-07-23T04,1996,07,23,04,0.80,372
2001-05-28T07,2001,05,28,07,0.80,373
1951-05-02T17,1951,05,02,17,0.79,374
1956-07-13T01,1956,07,13,01,0.79,375
1957-09-28T18,1957,09,28,18,0.79,376
1961-07-12T14,1961,07,12,14,0.79,377
1970-05-29T17,1970,05,29,17,0.79,378
1980-09-30T02,1980,09,30,02,0.79,379
1982-05-07T22,1982,05,07,22,0.79,380
1986-05-28T05,1986,05,28,05,0.79,381
1994-07-12T21,1994,07,12,21,0.79,382
1995-07-04T01,1995,07,04,01,0.79,383
1998-07-22T17,1998,07,22,17,0.79,384
2000-06-05T08,2000,06,05,08,0.79,385
1953-09-25T08,1953,09,25,08,0.78,386
1962-06-25T16,1962,06,25,16,0.78,387
1963-07-17T13,1963,07,17,13,0.78,388
1965-08-25T05,1965,08,25,05,0.78,389
1967-08-26T19,1967,08,26,19,0.78,390
1968-05-16T07,1968,05,16,07,0.78,391
1974-05-12T03,1974,05,12,03,0.78,392
1982-09-25T09,1982,09,25,09,0.78,393
2000-06-29T10,2000,06,29,10,0.78,394
1954-05-13T23,1954,05,13,23,0.77,395
1960-06-16T19,1960,06,16,19,0.77,396
1960-07-04T01,1960,07,04,01,0.77,397
1961-05-11T18,1961,05,11,18,0.77,398
1964-09-29T02,1964,09,29,02,0.77,399
1966-07-15T20,1966,07,15,20,0.77,400
1968-08-20T18,1968,08,20,18,0.77,401
1983-07-01T17,1983,07,01,17,0.77,402
2006-08-04T21,2006,08,04,21,0.77,403
2007-07-18T15,2007,07,18,15,0.77,404
1965-08-23T18,1965,08,23,18,0.76,405
1978-09-30T23,1978,09,30,23,0.76,406
2004-07-01T19,2004,07,01,19,0.76,407
1970-06-11T20,1970,06,11,20,0.75,408
1983-07-25T19,1983,07,25,19,0.75,409
1985-05-02T19,1985,05,02,19,0.75,410
1998-08-15T19,1998,08,15,19,0.75,411
1949-06-27T19,1949,06,27,19,0.74,412
1951-08-10T18,1951,08,10,18,0.74,413
1955-05-15T14,1955,05,15,14,0.74,414
1974-05-31T20,1974,05,31,20,0.74,415
1987-08-04T17,1987,08,04,17,0.74,416
1988-07-11T17,1988,07,11,17,0.74,417
1988-08-20T16,1988,08,20,16,0.74,418
1992-09-03T22,1992,09,03,22,0.74,419
2002-08-25T13,2002,08,25,13,0.74,420
2005-08-07T12,2005,08,07,12,0.74,421
1952-07-04T23,1952,07,04,23,0.73,422
1955-05-29T07,1955,05,29,07,0.73,423
1960-05-01T00,1960,05,01,00,0.73,424
1964-08-04T06,1964,08,04,06,0.73,425
1976-05-01T03,1976,05,01,03,0.73,426
1982-08-11T21,1982,08,11,21,0.73,427
1986-06-10T16,1986,06,10,16,0.73,428
1987-08-05T17,1987,08,05,17,0.73,429
1998-07-27T05,1998,07,27,05,0.73,430
2013-08-11T20,2013,08,11,20,0.73,431
1953-05-19T09,1953,05,19,09,0.72,432
1964-07-20T11,1964,07,20,11,0.72,433
1968-05-26T04,1968,05,26,04,0.72,434
1970-08-29T10,1970,08,29,10,0.72,435
1974-05-15T13,1974,05,15,13,0.72,436
1988-05-24T14,1988,05,24,14,0.72,437
1998-09-21T06,1998,09,21,06,0.72,438
2006-09-19T02,2006,09,19,02,0.72,439
1975-09-22T23,1975,09,22,23,0.71,440
1981-05-31T17,1981,05,31,17,0.71,441
1982-07-10T16,1982,07,10,16,0.71,442
2001-06-08T07,2001,06,08,07,0.71,443
2011-05-03T18,2011,05,03,18,0.71,444
1952-09-02T08,1952,09,02,08,0.70,445
1954-06-03T08,1954,06,03,08,0.70,446
1961-07-15T18,1961,07,15,18,0.70,447
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
