station 457781,,,,,,
Start Date/Time,Year,Month,Day,Hour,48-hr Precip (in),Rank
1984-11-04T16,1984,11,04,16,1.23,341
1999-02-24T03,1999,02,24,03,1.23,342
2003-10-21T06,2003,10,21,06,1.23,343
1956-10-21T12,1956,10,21,12,1.22,344
1988-12-30T17,1988,12,30,17,1.22,345
2012-11-13T19,2012,11,13,19,1.22,346
1967-01-28T18,1967,01,28,18,1.20,347
1991-02-20T06,1991,02,20,06,1.20,348
1964-03-11T09,1964,03,11,09,1.19,349
1969-10-09T12,1969,10,09,12,1.19,350
1983-12-31T04,1983,12,31,04,1.19,351
2010-01-06T01,2010,01,06,01,1.19,352
1957-03-07T13,1957,03,07,13,1.18,353
1963-11-17T08,1963,11,17,08,1.18,354
1971-01-26T07,1971,01,26,07,1.17,355
2002-04-14T19,2002,04,14,19,1.17,356
2007-02-20T17,2007,02,20,17,1.17,357
2012-11-05T03,2012,11,05,03,1.17,358
1959-04-29T08,1959,04,29,08,1.16,359
1966-12-15T04,1966,12,15,04,1.16,360
1986-02-24T05,1986,02,24,05,1.16,361
1991-01-15T00,1991,01,15,00,1.16,362
1950-01-20T14,1950,01,20,14,1.15,363
1951-02-03T09,1951,02,03,09,1.15,364
1986-11-18T23,1986,11,18,23,1.15,365
1953-02-16T11,1953,02,16,11,1.14,366
1990-12-02T09,1990,12,02,09,1.14,367
1999-01-25T04,1999,01,25,04,1.14,368
1955-03-23T09,1955,03,23,09,1.13,369
1990-12-18T13,1990,12,18,13,1.13,370
2006-11-06T13,2006,11,06,13,1.13,371
1962-11-21T00,1962,11,21,00,1.12,372
1976-10-26T08,1976,10,26,08,1.12,373
1987-12-03T09,1987,12,03,09,1.12,374
1988-01-15T09,1988,01,15,09,1.12,375
2009-11-17T02,2009,11,17,02,1.12,376
1968-03-28T09,1968,03,28,09,1.11,377
1977-02-10T23,1977,02,10,23,1.11,378
2006-12-16T00,2006,12,16,00,1.11,379
1955-11-04T13,1955,11,04,13,1.10,380
1971-10-20T15,1971,10,20,15,1.10,381
1980-01-09T15,1980,01,09,15,1.10,382
1999-01-15T23,1999,01,15,23,1.10,383
2002-01-25T12,2002,01,25,12,1.10,384
1977-03-09T11,1977,03,09,11,1.09,385
1996-11-28T23,1996,11,28,23,1.09,386
1977-03-28T04,1977,03,28,04,1.08,387
2012-11-24T12,2012,11,24,12,1.08,388
1950-03-04T10,1950,03,04,10,1.07,389
1978-02-03T10,1978,02,03,10,1.07,390
2000-11-27T11,2000,11,27,11,1.07,391
1955-10-12T12,1955,10,12,12,1.06,392
1969-04-19T12,1969,04,19,12,1.06,393
1997-01-03T09,1997,01,03,09,1.06,394
2001-10-12T10,2001,10,12,10,1.06,395
1962-12-30T12,1962,12,30,12,1.04,396
1966-03-10T00,1966,03,10,00,1.04,397
1966-10-21T07,1966,10,21,07,1.04,398
1978-01-25T11,1978,01,25,11,1.04,399
1997-01-07T23,1997,01,07,23,1.04,400
1955-03-11T10,1955,03,11,10,1.03,401
1967-01-13T14,1967,01,13,14,1.03,402
1969-11-06T01,1969,11,06,01,1.03,403
1977-10-31T15,1977,10,31,15,1.03,404
1986-12-30T07,1986,12,30,07,1.02,405
1996-10-25T09,1996,10,25,09,1.02,406
1998-12-25T22,1998,12,25,22,1.02,407
1990-11-10T09,1990,11,10,09,1.01,408
2012-10-20T20,2012,10,20,20,1.01,409
1955-11-21T13,1955,11,21,13,1.00,410
1958-12-06T16,1958,12,06,16,1.00,411
1997-03-20T03,1997,03,20,03,1.00,412
1977-10-26T08,1977,10,26,08,0.98,413
2005-10-07T19,2005,10,07,19,0.97,414
2005-10-17T11,2005,10,17,11,0.97,415
1986-10-27T08,1986,10,27,08,0.96,416
1949-10-28T13,1949,10,28,13,0.95,417
1950-02-25T06,1950,02,25,06,0.95,418
1951-02-11T00,1951,02,11,00,0.93,419
1996-01-07T19,1996,01,07,19,0.93,420
2007-03-12T11,2007,03,12,11,0.93,421
1956-11-19T19,1956,11,19,19,0.92,422
1982-11-17T12,1982,11,17,12,0.91,423
1989-01-10T04,1989,01,10,04,0.91,424
1990-01-29T01,1990,01,29,01,0.91,425
2000-12-15T13,2000,12,15,13,0.91,426
1957-02-06T21,1957,02,06,21,0.90,427
1966-12-20T16,1966,12,20,16,0.90,428
1969-11-24T05,1969,11,24,05,0.90,429
2009-04-03T06,2009,04,03,06,0.90,430
1992-01-29T09,1992,01,29,09,0.88,431
1995-10-11T12,1995,10,11,12,0.88,432
2003-03-07T09,2003,03,07,09,0.87,433
1958-02-01T23,1958,02,01,23,0.86,434
1959-04-01T21,1959,04,01,21,0.86,435
1982-12-16T10,1982,12,16,10,0.86,436
2008-02-02T15,2008,02,02,15,0.86,437
2000-11-05T23,2000,11,05,23,0.85,438
2003-03-12T21,2003,03,12,21,0.85,439
1984-01-04T02,1984,01,04,02,0.81,440
2007-03-25T10,2007,03,25,10,0.80,441
1983-01-10T04,1983,01,10,04,0.78,442
1983-03-30T14,1983,03,30,14,0.78,443
2003-11-29T07,2003,11,29,07,0.77,444
2002-11-19T21,2002,11,19,21,0.65,445
2003-03-22T10,2003,03,22,10,0.65,446
2005-10-21T07,2005,10,21,07,0.55,447
2005-11-05T04,2005,11,05,04,0.54,448
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
