station 111549,,,,,,
Start Date/Time,Year,Month,Day,Hour,6-hr Precip (in),Rank
2010-06-15T20,2010,06,15,20,0.72,327
1974-09-29T01,1974,09,29,01,0.71,328
1997-08-12T10,1997,08,12,10,0.71,329
2012-07-26T05,2012,07,26,05,0.71,330
1962-07-22T17,1962,07,22,17,0.70,331
1963-08-02T10,1963,08,02,10,0.70,332
1967-06-16T23,1967,06,16,23,0.70,333
1999-05-21T21,1999,05,21,21,0.70,334
2005-07-26T19,2005,07,26,19,0.70,335
2010-05-07T07,2010,05,07,07,0.70,336
1966-07-27T02,1966,07,27,02,0.69,337
1971-05-25T01,1971,05,25,01,0.69,338
1976-07-21T02,1976,07,21,02,0.69,339
1985-06-11T11,1985,06,11,11,0.69,340
1991-09-03T17,1991,09,03,17,0.69,341
1998-06-19T00,1998,06,19,00,0.69,342
2004-05-22T00,2004,05,22,00,0.69,343
1986-06-14T22,1986,06,14,22,0.68,344
1991-05-05T10,1991,05,05,10,0.68,345
1997-05-24T23,1997,05,24,23,0.68,346
2002-08-05T00,2002,08,05,00,0.68,347
2009-07-15T05,2009,07,15,05,0.68,348
1964-07-07T13,1964,07,07,13,0.67,349
1975-08-02T12,1975,08,02,12,0.67,350
1976-08-06T04,1976,08,06,04,0.67,351
1987-07-26T18,1987,07,26,18,0.67,352
1990-08-20T00,1990,08,20,00,0.67,353
1992-07-02T17,1992,07,02,17,0.67,354
1995-05-10T00,1995,05,10,00,0.67,355
2003-08-03T17,2003,08,03,17,0.67,356
2007-08-19T11,2007,08,19,11,0.67,357
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
